avg_MAE,avg_MAE_gain_vs_base_pct,avg_MSE,avg_MSE_gain_vs_base_pct,dataset,n,positive_MAE,positive_MSE,tag
0.44662808378537494,,0.7048015197118124,,MHEALTH,3,,,base
0.43728675444920856,2.0818662529877505,0.6952887773513794,1.3462859551561088,MHEALTH,3,3,3,real_gate
0.4377557436625163,1.976315346668106,0.6963023145993551,1.2023194339348124,MHEALTH,3,3,3,value_only_gate
0.4383876621723175,1.8328944957678033,0.6978903412818909,0.9759170457874755,MHEALTH,3,3,3,reliability_only_gate
0.43822505076726276,1.8698783073292677,0.6977846821149191,0.9909799259750086,MHEALTH,3,3,3,shuffled_gate
