dataset,variant,seed,base_mse,variant_mse,mse_gain_pct,base_mae,variant_mae,mae_gain_pct,metric_path,base_metric_path,base_root
OPPORTUNITY,reliability_only_gate,5303,0.7221984267234802,0.7183441519737244,0.5336863951978128,0.5810291171073914,0.5839006304740906,-0.4942116121468794,storage/results_BigData2026_v329_mechanism_controls/OPPORTUNITY/MCORWrapper/v329_OPPORTUNITY_tPatchGNN_ramstpatch_reliability_only_gate_e3_s5303/300_60/2026_0525_2031/iter0/eval_2026_0525_2033/metric.json,storage/results_BigData2026_v322_public_baselines_e4/OPPORTUNITY/tPatchGNN/local_baselines_OPPORTUNITY_tpatchgnn_e4_s5303/300_60/2026_0524_2150/iter0/eval_2026_0524_2151/metric.json,storage/results_BigData2026_v322_public_baselines_e4
OPPORTUNITY,shuffled_gate,5301,0.707112729549408,0.7061671018600464,0.13373082534720493,0.5762729048728943,0.5744711756706238,0.31265207630539327,storage/results_BigData2026_v329_mechanism_controls/OPPORTUNITY/MCORWrapper/v329_OPPORTUNITY_tPatchGNN_ramstpatch_shuffled_gate_e3_s5301/300_60/2026_0525_2009/iter0/eval_2026_0525_2012/metric.json,storage/results_BigData2026_v322_public_baselines_e4/OPPORTUNITY/tPatchGNN/local_baselines_OPPORTUNITY_tpatchgnn_e4_s5301/300_60/2026_0524_2137/iter0/eval_2026_0524_2138/metric.json,storage/results_BigData2026_v322_public_baselines_e4
OPPORTUNITY,shuffled_gate,5302,0.7145020961761475,0.706494152545929,1.1207725873829057,0.5718290209770203,0.5717847943305969,0.007734243069331235,storage/results_BigData2026_v329_mechanism_controls/OPPORTUNITY/MCORWrapper/v329_OPPORTUNITY_tPatchGNN_ramstpatch_shuffled_gate_e3_s5302/300_60/2026_0525_2022/iter0/eval_2026_0525_2024/metric.json,storage/results_BigData2026_v322_public_baselines_e4/OPPORTUNITY/tPatchGNN/local_baselines_OPPORTUNITY_tpatchgnn_e4_s5302/300_60/2026_0524_2143/iter0/eval_2026_0524_2145/metric.json,storage/results_BigData2026_v322_public_baselines_e4
OPPORTUNITY,shuffled_gate,5303,0.7221984267234802,0.7183479070663452,0.5331664421652528,0.5810291171073914,0.5839409828186035,-0.5011565901737691,storage/results_BigData2026_v329_mechanism_controls/OPPORTUNITY/MCORWrapper/v329_OPPORTUNITY_tPatchGNN_ramstpatch_shuffled_gate_e3_s5303/300_60/2026_0525_2034/iter0/eval_2026_0525_2036/metric.json,storage/results_BigData2026_v322_public_baselines_e4/OPPORTUNITY/tPatchGNN/local_baselines_OPPORTUNITY_tpatchgnn_e4_s5303/300_60/2026_0524_2150/iter0/eval_2026_0524_2151/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,real_gate,5301,0.7567638158798218,0.7535095810890198,0.4300198717903278,0.4671899974346161,0.4617771506309509,1.1585964668309698,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_real_gate_e3_s5301/500_100/2026_0525_1959/iter0/eval_2026_0525_2003/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5301/500_100/2026_0524_2156/iter0/eval_2026_0524_2158/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,real_gate,5302,0.7651970386505127,0.7539029121398926,1.4759762440453545,0.4854542315006256,0.4618435502052307,4.863626633227621,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_real_gate_e3_s5302/500_100/2026_0525_2014/iter0/eval_2026_0525_2016/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5302/500_100/2026_0524_2201/iter0/eval_2026_0524_2203/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,real_gate,5303,0.7531895637512207,0.7521173357963562,0.14235831276316782,0.461047887802124,0.45905381441116333,0.4325089526961513,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_real_gate_e3_s5303/500_100/2026_0525_2027/iter0/eval_2026_0525_2029/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5303/500_100/2026_0524_2203/iter0/eval_2026_0524_2205/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,value_only_gate,5301,0.7567638158798218,0.7532639503479004,0.4624779169511964,0.4671899974346161,0.4614201784133911,1.2350048273523815,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_value_only_gate_e3_s5301/500_100/2026_0525_2003/iter0/eval_2026_0525_2007/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5301/500_100/2026_0524_2156/iter0/eval_2026_0524_2158/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,value_only_gate,5302,0.7651970386505127,0.7546467185020447,1.3787716908934158,0.4854542315006256,0.46208304166793823,4.814293153948388,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_value_only_gate_e3_s5302/500_100/2026_0525_2017/iter0/eval_2026_0525_2019/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5302/500_100/2026_0524_2201/iter0/eval_2026_0524_2203/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,value_only_gate,5303,0.7531895637512207,0.7522884607315063,0.11963827741139424,0.461047887802124,0.4589915871620178,0.44600586934881253,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_value_only_gate_e3_s5303/500_100/2026_0525_2030/iter0/eval_2026_0525_2033/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5303/500_100/2026_0524_2203/iter0/eval_2026_0524_2205/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,reliability_only_gate,5301,0.7567638158798218,0.754985511302948,0.23498805565991593,0.4671899974346161,0.46557945013046265,0.3447306905107361,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_reliability_only_gate_e3_s5301/500_100/2026_0525_2007/iter0/eval_2026_0525_2010/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5301/500_100/2026_0524_2156/iter0/eval_2026_0524_2158/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,reliability_only_gate,5302,0.7651970386505127,0.7573739886283875,1.022357592486483,0.4854542315006256,0.4679478406906128,3.6061877050484124,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_reliability_only_gate_e3_s5302/500_100/2026_0525_2020/iter0/eval_2026_0525_2023/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5302/500_100/2026_0524_2201/iter0/eval_2026_0524_2203/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,reliability_only_gate,5303,0.7531895637512207,0.752837061882019,0.04680121528052557,0.461047887802124,0.45958927273750305,0.31636953626973147,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_reliability_only_gate_e3_s5303/500_100/2026_0525_2033/iter0/eval_2026_0525_2036/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5303/500_100/2026_0524_2203/iter0/eval_2026_0524_2205/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,shuffled_gate,5301,0.7567638158798218,0.7552378177642822,0.20164786998509024,0.4671899974346161,0.4662202298641205,0.20757455763622717,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_shuffled_gate_e3_s5301/500_100/2026_0525_2011/iter0/eval_2026_0525_2013/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5301/500_100/2026_0524_2156/iter0/eval_2026_0524_2158/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,shuffled_gate,5302,0.7651970386505127,0.7572400569915771,1.0398604878252447,0.4854542315006256,0.46774330735206604,3.648320067952018,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_shuffled_gate_e3_s5302/500_100/2026_0525_2023/iter0/eval_2026_0525_2026/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5302/500_100/2026_0524_2201/iter0/eval_2026_0524_2203/metric.json,storage/results_BigData2026_v322_public_baselines_e4
PAMAP2,shuffled_gate,5303,0.7531895637512207,0.7529351711273193,0.03377537822409251,0.461047887802124,0.45964449644088745,0.30439166914454885,storage/results_BigData2026_v329_mechanism_controls/PAMAP2/MCORWrapper/v329_PAMAP2_tPatchGNN_ramstpatch_shuffled_gate_e3_s5303/500_100/2026_0525_2036/iter0/eval_2026_0525_2038/metric.json,storage/results_BigData2026_v322_public_baselines_e4/PAMAP2/tPatchGNN/local_baselines_PAMAP2_tpatchgnn_e4_s5303/500_100/2026_0524_2203/iter0/eval_2026_0524_2205/metric.json,storage/results_BigData2026_v322_public_baselines_e4
